id,yield
17319,5695.597162990037
17320,5411.875625206698
17321,5581.826735156719
17322,5605.991372654249
17323,6864.4345380280965
17324,6693.3465454055995
17325,3071.767913006711
17326,6067.475773708947
17327,7145.797881509663
17328,5371.153878840477
17329,4429.9889202866425
17330,4070.6343979712356
17331,6451.018461398801
17332,4199.976077287595
17333,5362.554695704882
17334,3916.62151838673
17335,6623.579010035085
17336,6796.854820490645
17337,7847.807167844479
17338,5619.222775357657
17339,7447.291291426618
17340,5635.298066778691
17341,5746.29177109461
17342,7515.391556285149
17343,5427.785890161932
17344,5541.228622342683
17345,6615.486740181684
17346,2108.4663590999157
17347,4242.62185214209
17348,4750.086489165411
17349,4899.224000573374
17350,4721.903299548785
17351,4872.850188532273
17352,6911.205166529728
17353,6099.822416131684
17354,8160.773578883905
17355,4441.990071106845
17356,5926.184147404118
17357,6543.248756474835
17358,7117.389548446778
17359,6968.3741785628345
17360,2300.4458593700297
17361,4049.0097120798537
17362,6090.999980167399
17363,6956.667683162942
17364,6562.244041552797
17365,5563.645098244791
17366,5849.509933475499
17367,7218.3920495974
17368,6797.325274607268
17369,5773.756507310127
17370,5245.28269840886
17371,6788.761373850217
17372,3841.4950771521153
17373,6997.323610465507
17374,4649.563468765662
17375,7489.372428804578
17376,6696.016975260153
17377,6788.084259469977
17378,5502.802894759461
17379,5183.09055112668
17380,7016.183929582254
17381,6970.016692075406
17382,5261.693951388731
17383,4327.072707203487
17384,5601.377539806499
17385,8063.578461239898
17386,6531.985841880862
17387,4435.912901528461
17388,5663.99723436967
17389,4297.636074225545
17390,3732.5690722187774
17391,7268.439376542421
17392,3822.845693965285
17393,6487.6580096246535
17394,4684.803424200177
17395,7412.652039961302
17396,5333.278289886943
17397,5591.613857909244
17398,3309.8705316941023
17399,5339.916876143268
17400,7046.734464017968
17401,6306.033232209473
17402,7548.304102633538
17403,4611.122556161304
17404,6975.537623080968
17405,6195.452712236227
17406,5377.835843470261
17407,7421.023967507337
17408,5741.473097726167
17409,7508.475325389658
17410,5970.618030248634
17411,4854.448625994381
17412,4109.831531949863
17413,7080.64934213901
17414,7183.942849632334
17415,2155.1694603766996
17416,6307.210874755387
17417,6262.952422300819
17418,4160.878670266306
17419,6176.241086783973
17420,7416.614741878027
17421,7275.491247571055
17422,5419.651019696904
17423,5591.844911823133
17424,6980.732177685553
17425,6788.401820569643
17426,4146.148380368603
17427,5727.07677041961
17428,7353.552837930065
17429,7841.621531294748
17430,5770.493721359086
17431,5344.024110286465
17432,5989.431100019099
17433,6769.491461567728
17434,6172.527662797218
17435,4429.021260900557
17436,6957.150931858626
17437,3853.9976126886004
17438,4638.564766651751
17439,4568.7448640346265
17440,7147.146924006198
17441,6493.909702546896
17442,6121.940797883017
17443,4648.5194686583745
17444,6228.721167692747
17445,8341.336663688347
17446,5573.537704158202
17447,6522.6893747776585
17448,5377.22651812438
17449,6361.032686340828
17450,7195.194977136718
17451,6273.334378455871
17452,5189.399935433786
17453,6610.757321715288
17454,7994.07938403072
17455,7583.819056679138
17456,6442.208352451311
17457,6206.195417902555
17458,5991.728779145999
17459,4312.785904320574
17460,5755.579323775742
17461,7243.335487496139
17462,5428.376900189655
17463,6931.1414790977105
17464,5390.602255063881
17465,4168.264686325728
17466,6395.889491688915
17467,7046.203381148172
17468,5807.898966674891
17469,5833.424600977304
17470,8326.415434887209
17471,5086.013547368683
17472,4039.594422985432
17473,5439.993349129295
17474,7563.990711002734
17475,5589.304557674707
17476,6105.12874782043
17477,7242.124075095398
17478,5943.730570360624
17479,3402.5535323690883
17480,8091.876955866039
17481,5763.075035554768
17482,5627.693425442131
17483,7299.367597130944
17484,6600.567075346406
17485,6550.708431855295
17486,6520.756268611042
17487,6408.2584897377665
17488,5013.409846293252
17489,5267.290775470162
17490,6499.518142582603
17491,6808.165412610516
17492,6136.420113176833
17493,4957.034359680932
17494,6447.196592284254
17495,6100.9869975957545
17496,6830.68804272606
17497,5579.203096568067
17498,7763.729099613234
17499,6851.273870991544
17500,7209.027587042901
17501,5529.091144489078
17502,6159.048018820064
17503,6643.979276700365
17504,8478.589294045647
17505,5786.505789944557
17506,6318.5851004414435
17507,4002.9196160689125
17508,7016.954997864085
17509,3047.3529861359775
17510,4463.571338592316
17511,6814.758756824634
17512,5454.874363129455
17513,4848.584460275444
17514,4981.5700169531065
17515,3647.6972919041546
17516,6048.036230372739
17517,3741.2251704130013
17518,7099.589778017291
17519,6576.592453410502
17520,4365.716888878756
17521,4561.861768157912
17522,7811.531938193022
17523,6124.735686715863
17524,5047.6884879207855
17525,6683.733765928593
17526,6199.614104645558
17527,6738.894331044965
17528,7239.8131755047725
17529,6449.087593206083
17530,4333.930550683522
17531,6114.019572597176
17532,6329.44066119214
17533,5852.504184971398
17534,6401.252351216067
17535,6826.605241188916
17536,5951.419658688799
17537,4388.168015601237
17538,8065.286635810557
17539,4502.980256296513
17540,6274.695235464272
17541,5808.692503562271
17542,4140.316568116053
17543,5531.212121936036
17544,6103.975551956139
17545,6413.685554175324
17546,7090.709141728668
17547,5613.440902834919
17548,5702.168650935338
17549,5756.638117907054
17550,3695.357675246074
17551,5087.38715981857
17552,5946.682081441029
17553,8444.36121218951
17554,6108.276463084082
17555,5372.080909811255
17556,3679.3937943743767
17557,6329.234861805038
17558,6514.83838950684
17559,5634.090537012416
17560,4657.144843957663
17561,4626.573667509142
17562,5585.130300448698
17563,6341.869412809814
17564,5132.920132905126
17565,7914.4728633571685
17566,5556.712144635145
17567,5806.616299845081
17568,6232.220239838369
17569,7966.4612159028875
17570,5506.72068785551
17571,5180.090400265378
17572,4970.937198921027
17573,6062.561613886265
17574,6188.195476786785
17575,5621.0168159015
17576,4419.880566128214
17577,5748.5979534461085
17578,6166.570251440394
17579,5433.9991305934045
17580,6193.73133310127
17581,5394.677308437625
17582,6828.831166920279
17583,4673.938502165266
17584,6119.87631639032
17585,6430.106223990403
17586,6721.532974353647
17587,7296.7875811685135
17588,4990.408902066558
17589,8279.242614460245
17590,5870.202788924097
17591,5541.2485459372965
17592,7997.635674507283
17593,8181.3676656778935
17594,3612.7076770133244
17595,5022.358250177037
17596,7150.352434956516
17597,8366.214697687452
17598,6883.890099202629
17599,7075.565855398583
17600,5535.029465672391
17601,4243.993361232115
17602,7201.745053211393
17603,5802.220566595025
17604,5736.81284240317
17605,4350.099700649131
17606,5517.089701717923
17607,5600.535240124806
17608,6192.355646920154
17609,5121.311213625271
17610,5121.24599212226
17611,6022.099129471046
17612,6628.9895718586895
17613,7640.9279128886155
17614,7181.22195680002
17615,6842.964619064405
17616,4322.10116792366
17617,7004.3826376253455
17618,4382.218699193372
17619,7053.302978167906
17620,7594.236797958369
17621,3387.7524258282137
17622,6647.679012375774
17623,6353.226320446774
17624,5072.9861427973965
17625,6513.87244923287
17626,5849.603136906264
17627,5983.938095851691
17628,6764.039830340357
17629,5667.860307026225
17630,6226.056496987262
17631,6179.604771520289
17632,6161.158418771124
17633,5547.412517645495
17634,6278.108163011062
17635,5314.289897043587
17636,5225.236329931279
17637,7151.956483040427
17638,5248.524879563553
17639,5103.70203845792
17640,4197.233844585341
17641,7294.272480639189
17642,5401.678098392368
17643,6143.520794566944
17644,7820.919729794845
17645,6240.209870166254
17646,7745.640617873385
17647,7335.2776884438845
17648,6454.216440677523
17649,4544.428326540564
17650,4820.044432064538
17651,5813.291400401016
17652,3159.9509195733453
17653,6949.726927528287
17654,8006.4965781267565
17655,6577.766879968964
17656,6473.259445098662
17657,4534.115727645889
17658,5055.150281675553
17659,5329.3629308379
17660,6812.74485306307
17661,7042.681063548491
17662,5466.5616786628225
17663,3403.79326917412
17664,1886.1974184116348
17665,4078.686197183053
17666,5854.360233940279
17667,5256.200718894065
17668,7481.737447279091
17669,5782.6140308303075
17670,3359.6836318146616
17671,5058.582150428733
17672,5261.710915176487
17673,7412.371091922332
17674,5740.9515307189795
17675,4392.123838008601
17676,6646.301977287022
17677,6618.45725851044
17678,7659.022840694122
17679,5913.553054696922
17680,6513.566868607432
17681,4264.402020033161
17682,4727.165982327519
17683,5430.748243620614
17684,6114.629500754691
17685,7188.742184205144
17686,5304.419455557959
17687,6185.66227217293
17688,6792.949738321729
17689,8206.483844413418
17690,7162.01430945133
17691,3118.5168966921374
17692,5113.4078682152185
17693,4545.723052520068
17694,6029.045796303675
17695,4698.074500195631
17696,8209.769190294039
17697,7497.246608842286
17698,3373.388234918114
17699,6358.900282039841
17700,5086.495106615396
17701,4249.830483895692
17702,4489.599124190479
17703,7285.4992454582825
17704,5659.687256967441
17705,4434.349280437463
17706,6189.472608700186
17707,5909.562771860957
17708,4213.572145153422
17709,6126.438508676784
17710,4649.337982417953
17711,6902.50585705472
17712,6303.635883201501
17713,7054.900859549804
17714,5978.9826535897655
17715,7003.729251058
17716,6685.509953524114
17717,6038.956497748352
17718,6423.595418431606
17719,7815.605003700493
17720,7269.784697831155
17721,5937.2428709843925
17722,7579.09484872523
17723,4435.067810134517
17724,6125.8157670136325
17725,6918.133989398758
17726,6291.240977532494
17727,5942.61033895978
17728,6562.463733457999
17729,6631.907540501957
17730,7826.282280545425
17731,3804.0252495750774
17732,7516.9050049251255
17733,7099.862581039846
17734,4218.53096053059
17735,6863.518664394468
17736,6891.023290313079
17737,6027.932685883804
17738,7028.286038870008
17739,6474.635648711715
17740,6734.6026003448305
17741,6857.0176672570915
17742,6971.871167195156
17743,6608.532251453687
17744,7342.544326108096
17745,4275.480926640972
17746,5332.710619252431
17747,5339.482312678984
17748,5313.4166228468985
17749,4256.108502180366
17750,7178.255718788758
17751,6935.176748156503
17752,4325.755536748697
17753,5517.288531716248
17754,6862.789458425611
17755,6560.9169246777765
17756,6674.701836671692
17757,4916.92948951803
17758,7374.023034003179
17759,6527.728253677174
17760,5649.094341565406
17761,7370.872891392679
17762,6809.186545314149
17763,6686.33836246399
17764,4666.404683884338
17765,7850.99989707886
17766,5794.391130016963
17767,7714.994950066826
17768,6264.10383983942
17769,6285.813796272925
17770,5655.509943288538
17771,6772.680257799186
17772,6554.081261449708
17773,5307.567888727984
17774,6794.381753186291
17775,7852.090081448094
17776,5927.196547833901
17777,7207.848417961148
17778,4534.880979333586
17779,5939.937471142443
17780,6357.584374722979
17781,7337.305139310623
17782,7676.464698599855
17783,7229.551341041219
17784,5812.337912674478
17785,6747.164717521985
17786,7090.1865705670825
17787,5030.14306523864
17788,7564.452939396326
17789,7143.058488907183
17790,4217.955728449941
17791,7555.22158685976
17792,4083.276982774586
17793,8212.08692699242
17794,5571.551166801208
17795,5599.87728093323
17796,7728.5516806470605
17797,6550.339556989015
17798,7674.689190944351
17799,6157.13430020794
17800,6594.754463886481
17801,4801.724682318028
17802,7260.235065322999
17803,3935.7286035838715
17804,2621.527881520896
17805,7056.966854508353
17806,3925.778929617819
17807,6798.0350187507665
17808,5337.382121311298
17809,6592.825577037578
17810,6539.168544163315
17811,6787.436033214699
17812,5064.079260313832
17813,5310.749278851755
17814,5480.301731643125
17815,4837.250215835387
17816,7953.699556868736
17817,6559.078862113837
17818,6913.507008574114
17819,7376.694060486814
17820,7688.059764302927
17821,5306.536845939585
17822,6558.856455736363
17823,5733.245923587833
17824,7207.285233130069
17825,5817.101420197744
17826,6131.302150480648
17827,5270.028183280179
17828,6540.191394988879
17829,5097.837382077495
17830,6583.828780992824
17831,6129.873736337634
17832,5752.668188467971
17833,7242.715510025433
17834,5160.984469208758
17835,7014.435832584997
17836,7762.093876244069
17837,6544.173267404242
17838,7482.388659786549
17839,4155.9684159357075
17840,6189.007947012965
17841,6763.384667368201
17842,5807.388361598352
17843,6273.780807297148
17844,5760.219342978642
17845,7295.122192760578
17846,7561.710245796052
17847,5189.074222578053
17848,4656.067177126762
17849,5548.792871513598
17850,6225.970279322414
17851,7897.929743889732
17852,7423.582770056892
17853,7217.156196075099
17854,6025.751537532864
17855,7487.463803212953
17856,4357.9187218114475
17857,6890.939562547177
17858,4254.895118852642
17859,6583.348048392997
17860,5266.434186696583
17861,6994.331460067834
17862,4306.23439298622
17863,7839.191470286623
17864,4947.688823069547
17865,7255.186300635252
17866,5583.881683764322
17867,7900.3876661490485
17868,7708.567530567207
17869,5459.075197680265
17870,5546.774021106943
17871,5220.003718906745
17872,6097.345321920286
17873,7729.214847068264
17874,3621.26827826712
17875,1972.5566243016042
17876,6715.480408548304
17877,5797.9123506877095
17878,6353.799457340815
17879,7514.017053261114
17880,5315.813557262967
17881,5692.983250980406
17882,7185.9503238371
17883,6911.314415297782
17884,6938.638621261454
17885,5773.058645605784
17886,6566.982164946717
17887,8174.901831113742
17888,5882.390056672764
17889,6389.3985519270955
17890,6710.869736596896
17891,6617.257845041815
17892,5787.360342211979
17893,5922.823799142215
17894,6557.830737729994
17895,6775.936929034424
17896,5974.219190794976
17897,4368.422784222215
17898,6140.9306906222555
17899,4384.945039505476
17900,6276.257362794627
17901,7262.717649782786
17902,6938.893243367709
17903,5648.670050472248
17904,4620.570974657261
17905,6557.410561357589
17906,7143.098402078895
17907,4374.1632880168745
17908,7206.031793621063
17909,7521.206306669437
17910,5577.008810962955
17911,7308.992035494464
17912,5704.091888705724
17913,5068.188433576102
17914,5840.044779428444
17915,5901.836799743823
17916,6360.045635357965
17917,6355.31120988543
17918,5278.26869316791
17919,3584.7170338630094
17920,7521.789711881129
17921,4380.048596810873
17922,5463.741014984234
17923,7673.900192075813
17924,7286.59580094519
17925,4187.563567339477
17926,6712.68874272823
17927,6439.967468070947
17928,5745.273735455021
17929,6638.040301551006
17930,4468.139144727682
17931,6824.785792127704
17932,4411.48440131103
17933,7353.570873549967
17934,7531.410700773933
17935,7548.8056901636955
17936,6687.958448136069
17937,6088.153616754471
17938,5922.063782733059
17939,2917.212541618906
17940,5470.2906415186135
17941,7193.628377049989
17942,5417.335964821785
17943,5291.556638193768
17944,3107.497856435115
17945,3110.3165830972366
17946,4189.405612236099
17947,5588.352309686162
17948,7621.25642151767
17949,7548.612003168479
17950,5510.793715035903
17951,8263.038146107918
17952,5087.478024345375
17953,6916.596126946782
17954,6603.521415603969
17955,5571.5928768373815
17956,6977.482113738692
17957,5352.604733063768
17958,5642.488925976446
17959,5974.663625680423
17960,5822.844558576835
17961,4601.006461749263
17962,7208.857243735014
17963,7283.567907050403
17964,5299.583831010661
17965,6685.951259122558
17966,4136.807892433587
17967,7827.170478944192
17968,6311.726530057779
17969,5622.435810095958
17970,6847.694357689825
17971,7583.308953732412
17972,6048.580219880777
17973,4494.364105542486
17974,5128.380906313188
17975,4035.185166537839
17976,5897.573241705359
17977,7762.116048974336
17978,5345.759498943745
17979,5060.015442530302
17980,4830.854513690912
17981,6233.349515702532
17982,5682.94747931553
17983,4278.719968621855
17984,7539.5794943405745
17985,7061.297790299896
17986,6292.830859280356
17987,6210.366521794552
17988,5141.040836118729
17989,5218.095750097739
17990,6002.253518451459
17991,4542.231402103601
17992,6503.830741671084
17993,5571.640980811728
17994,6909.561697851264
17995,6675.4704393082675
17996,4500.619081417537
17997,5836.807586586026
17998,7285.901445919819
17999,3904.92648068994
18000,6811.265990044762
18001,4140.636400492027
18002,3373.676491129454
18003,6780.613212555501
18004,4131.967646539208
18005,12874.268458243312
18006,5756.601455923214
18007,3085.995067734657
18008,4617.357199539836
18009,7223.863500080639
18010,4330.53943593949
18011,3498.8724849459095
18012,3478.141933732327
18013,6788.8466000595745
18014,7428.609822417409
18015,4107.420432058
18016,6521.209924521175
18017,7888.7074195779205
18018,4775.398847033366
18019,4686.9014960330405
18020,5815.59307207586
18021,3900.0156462395353
18022,6205.245135196388
18023,7064.636479244964
18024,5239.587634882038
18025,5268.112548100106
18026,5705.003246141153
18027,7148.292297205951
18028,4364.655934734122
18029,6468.09507312011
18030,7253.3434890221
18031,7574.638964905387
18032,5528.976034282553
18033,6491.852560974839
18034,5395.903958969181
18035,6983.085736609155
18036,7793.602761136266
18037,7823.710730131528
18038,6876.624838080702
18039,6559.931716933517
18040,6487.949314301234
18041,7131.208043076031
18042,6328.028816609195
18043,5657.038336740638
18044,5605.228574010783
18045,4533.539209622508
18046,5321.510968552944
18047,3938.479181584793
18048,5696.888194344947
18049,5673.793301598387
18050,4060.307785889241
18051,6690.819118977247
18052,5052.823032818578
18053,4887.464911592451
18054,5439.123720766021
18055,7858.992425637527
18056,6056.442718733024
18057,6146.729657769416
18058,5413.062085101183
18059,6893.210078945284
18060,3677.524429500182
18061,6560.000893142875
18062,5210.533566003585
18063,6484.989522242125
18064,7847.885486649988
18065,7674.869745166665
18066,7051.094634977002
18067,3261.6546846551264
18068,5929.576552399725
18069,7451.604330881084
18070,5719.436654432321
18071,7008.468139333351
18072,5711.799193218019
18073,6100.011792744009
18074,4902.281804421991
18075,6708.901454074056
18076,4264.921516350126
18077,6046.307247836535
18078,5223.516959783937
18079,8163.547126716014
18080,6778.309744334849
18081,4018.3320022676344
18082,7878.143502649795
18083,5114.114788893876
18084,8245.757800797825
18085,4236.961501240215
18086,3998.9501066200264
18087,8319.701038965433
18088,4466.009089281358
18089,7057.827501079099
18090,5054.204206605097
18091,7265.4419780200005
18092,6907.323549426569
18093,4777.685203539095
18094,3739.9755066714133
18095,3549.6455650799253
18096,4007.655481318674
18097,4834.637763562524
18098,6347.563131689557
18099,7765.703024641698
18100,5234.349464308408
18101,6015.072207289764
18102,6936.346540058676
18103,3562.2269906335932
18104,7955.816842885519
18105,5380.621995255843
18106,7066.122809527116
18107,5343.388783200119
18108,6053.2131832026835
18109,5247.885394678388
18110,6421.22099332806
18111,6767.075121369142
18112,7259.684510273959
18113,4404.640331367147
18114,7889.359993738977
18115,4505.000340097819
18116,7816.8258396958645
18117,5224.456498070422
18118,7670.07273788553
18119,5573.050828236232
18120,5591.995005181102
18121,6643.991622714264
18122,4653.450877083774
18123,7313.566413492983
18124,6058.073903920173
18125,5902.687516412001
18126,4959.513585279333
18127,4810.720718665795
18128,6719.719474804248
18129,3701.2468750740472
18130,4989.023413193369
18131,7755.0396604652615
18132,7523.082931703473
18133,5418.825636456794
18134,6599.62005758122
18135,6698.4231935946345
18136,7451.740469186063
18137,5353.3415810141905
18138,3431.042031767198
18139,6456.587314755745
18140,5116.909769720113
18141,6767.178466087246
18142,7368.814648963085
18143,4777.575948775252
18144,6371.762237410251
18145,6500.449999184622
18146,5411.48210301112
18147,6218.310196655963
18148,5174.754049238447
18149,6248.751460700353
18150,7399.692148623508
18151,4882.877216761144
18152,6581.728940810922
18153,6881.098268049652
18154,4055.698622278026
18155,7720.188586293734
18156,7073.7455501663735
18157,5044.534439870202
18158,5644.931604486002
18159,6651.885244992466
18160,7699.28962957037
18161,6443.017319678595
18162,6393.595967140709
18163,4860.888969045743
18164,6802.011082333483
18165,3998.5884876528908
18166,4575.591707845255
18167,7497.918048999762
18168,8080.137602780424
18169,5674.563544003479
18170,5637.637014070051
18171,7358.048402282897
18172,6100.75172257905
18173,4195.27282028645
18174,7882.51426865567
18175,5484.206726396213
18176,7457.362400621212
18177,7899.453619706386
18178,5735.791968284245
18179,5847.315600755366
18180,8069.6456250309075
18181,7432.264124310039
18182,7202.558270384989
18183,6003.036782729225
18184,7144.043657483511
18185,7209.334098446503
18186,3543.3698816652286
18187,7805.930115940981
18188,6225.429472181232
18189,5436.465094183735
18190,3394.885012026052
18191,6675.484393228312
18192,6275.223739770063
18193,4725.28906709938
18194,7967.123363538611
18195,5653.842208793032
18196,6192.943890975032
18197,6293.1253492035175
18198,6302.400966411192
18199,7730.968539823933
18200,7997.73311223919
18201,5645.462194297972
18202,5574.53765553656
18203,8164.334775478335
18204,5088.003286114498
18205,3406.8409436419297
18206,7989.5356445489
18207,6986.776479568705
18208,6825.803733983848
18209,6186.281363842031
18210,6232.141859806576
18211,5999.1398485896125
18212,4480.704086519039
18213,4695.365194977092
18214,6731.473024309999
18215,4349.9035845428825
18216,5665.327397307259
18217,7146.596727505495
18218,6146.650340414027
18219,6114.645745467482
18220,3729.0329200521637
18221,7923.855201916584
18222,6135.1286479212495
18223,4667.099383102847
18224,6963.928782893067
18225,5207.050886101366
18226,6172.774526850157
18227,4443.8907992242275
18228,5391.079728531489
18229,5643.632193100182
18230,6550.78729859841
18231,5879.162981082839
18232,4196.059720750403
18233,7412.593030338561
18234,7240.53936496558
18235,5100.742381352511
18236,7143.178316245387
18237,3457.7552034480896
18238,5474.557900215931
18239,5595.2842195976455
18240,5679.543429513742
18241,4692.699060536475
18242,6307.374293447966
18243,4239.308190180189
18244,5307.671965516719
18245,5025.788636349871
18246,6817.193105361376
18247,4405.979819138475
18248,5256.361486154839
18249,4884.525190267813
18250,6976.452288481069
18251,6306.033519381337
18252,6954.384887621015
18253,6893.887993195023
18254,4180.754331826773
18255,8160.643681930942
18256,6477.086360456642
18257,7506.154166805318
18258,6552.186793784753
18259,7140.659322221816
18260,7224.727611307324
18261,5361.818873368327
18262,5209.458435826436
18263,6798.9803014768295
18264,4906.263307169987
18265,4952.294254796993
18266,4605.288545110403
18267,6298.916264987143
18268,7057.069737672041
18269,8021.08411751108
18270,5409.087282985431
18271,6052.773672391027
18272,5607.833820581063
18273,6443.708264947334
18274,5443.888890808583
18275,6942.449195769319
18276,4178.892073498621
18277,7032.992497541424
18278,7460.682949243115
18279,7168.312900063507
18280,5939.287244014217
18281,4104.287449559127
18282,8110.234061366926
18283,7788.246847712493
18284,5353.543427454229
18285,6765.6945173122585
18286,8064.023056957945
18287,6164.246756925501
18288,7496.537491347197
18289,7691.163902773682
18290,7561.6698475964495
18291,4835.939873355389
18292,8143.093871131463
18293,6985.812294892379
18294,6139.574547472347
18295,4539.141976449506
18296,6393.106963252752
18297,6874.395014040573
18298,6969.630104048714
18299,3857.2784115905024
18300,7313.528562352518
18301,5179.814710370705
18302,5846.197189797699
18303,5248.774035238461
18304,6929.456802495264
18305,5705.692804411346
18306,6209.167030664816
18307,3210.3354211065907
18308,5386.6650360339345
18309,4674.4994714714
18310,5019.65374000753
18311,7749.489889974939
18312,5315.888759447535
18313,6219.230072950588
18314,6635.731788845123
18315,7563.055878001911
18316,4578.597541941569
18317,6173.740458662219
18318,8225.348243318846
18319,4658.1365086904425
18320,7022.054615653304
18321,5166.43974475589
18322,6822.54102740744
18323,5495.067967685558
18324,7427.644716929415
18325,5253.090279954567
18326,7278.901081116803
18327,7836.14530325576
18328,8197.120741887244
18329,4599.405636692068
18330,5681.79970301376
18331,3723.8987020322547
18332,7084.737424798846
18333,5151.399314488449
18334,7164.365044050859
18335,4728.223785159685
18336,7319.954848882018
18337,7396.870748552881
18338,5700.781571944813
18339,2991.3025798004255
18340,5171.8345794931165
18341,5879.607688765052
18342,5862.198523150628
18343,3359.8499722802353
18344,7140.34461271948
18345,4366.662807615753
18346,6072.879342002177
18347,3895.998117033727
18348,6147.8727389310925
18349,6060.614277349208
18350,7245.499679749464
18351,7232.592400823469
18352,7904.964064592163
18353,5805.251270914013
18354,4556.345069983049
18355,4094.2456903298526
18356,5790.106125744306
18357,5781.246822417138
18358,5597.806917601073
18359,6632.744554202087
18360,3976.0293010810765
18361,3669.4421337837875
18362,4540.456038411433
18363,5677.8890003507295
18364,6205.0919373852685
18365,7109.217879738049
18366,5511.111728977523
18367,5721.879698970702
18368,7192.088454915209
18369,5264.325795743269
18370,5603.009350053135
18371,5959.195884534045
18372,7959.759288919819
18373,7156.430981902189
18374,5265.973074164793
18375,6958.055477121546
18376,4397.485641854318
18377,6973.330484453235
18378,5136.176402970518
18379,7155.689511007869
18380,5992.553328587888
18381,6408.5098401490295
18382,6218.6255546162365
18383,7113.296291594559
18384,6955.229863818393
18385,5217.418219402929
18386,5222.97798436357
18387,3826.9330879882464
18388,6611.199319065855
18389,4847.297405708396
18390,6230.476512889269
18391,5923.392131022753
18392,5188.273147090169
18393,7303.733614979154
18394,5609.944195767478
18395,3132.473129737894
18396,4463.269918857943
18397,4038.8193765053466
18398,4380.144741703762
18399,6243.6554649257405
18400,6514.634238957952
18401,3890.3975486755535
18402,5759.0887955684275
18403,5346.54062658116
18404,8056.943185823557
18405,5157.732366711309
18406,7947.65504265665
18407,6490.912183860637
18408,6554.898639599354
18409,5767.22709665725
18410,7009.259724685997
18411,6423.185009609856
18412,7204.85967591235
18413,6110.013952502328
18414,7427.201226073548
18415,7373.124599489725
18416,7304.393389813304
18417,4861.834792485209
18418,5675.667311354578
18419,5805.81030690396
18420,6814.682860584603
18421,6098.305976660623
18422,6804.221158790035
18423,6158.534440655944
18424,4298.231576954433
18425,6633.043907522546
18426,6770.088452399812
18427,7316.1904901561065
18428,6531.503992136046
18429,6823.9863920128155
18430,6755.178888366474
18431,5444.546447229949
18432,5396.177049019749
18433,6803.507906381662
18434,5327.38014511859
18435,6366.428842913964
18436,5882.228219855135
18437,5729.485549031922
18438,5755.015111052527
18439,5581.17939272279
18440,6206.891485635959
18441,5506.669209110045
18442,6971.435394341992
18443,6412.416738784292
18444,7022.949538705288
18445,4778.7684366782005
18446,4558.385046485413
18447,6545.65437164304
18448,6401.40042290225
18449,7543.200392628058
18450,8011.6128751888555
18451,7785.847327165535
18452,6466.800560075128
18453,8195.308562214415
18454,7213.057572910064
18455,4096.939486700262
18456,5307.309133086508
18457,4689.013135635543
18458,6930.0294001532575
18459,6423.857313242316
18460,7236.831299339159
18461,7123.5573028240815
18462,4064.366019184633
18463,7247.61209092295
18464,4489.089197659371
18465,5435.889931144673
18466,5539.362792738598
18467,4952.065571374288
18468,5572.1981096447635
18469,4056.226677717237
18470,6171.567355253208
18471,6890.856095207644
18472,5941.841706343296
18473,5324.252586292869
18474,4000.3417836382823
18475,4399.363159416592
18476,5590.753518815267
18477,4270.4278318560855
18478,6354.500730980696
18479,7421.100416566749
18480,7866.022680266069
18481,4997.721008765217
18482,5033.888115274634
18483,6795.741712978636
18484,6767.285735777431
18485,4998.657893841156
18486,6436.48749985096
18487,6706.498133239273
18488,5497.19291585776
18489,5623.9188556879535
18490,7667.407264219986
18491,5704.781458581882
18492,7306.640456792247
18493,6767.903804840306
18494,5792.400991788559
18495,5876.341479400758
18496,7298.5031377651485
18497,6639.1631173399865
18498,3745.583329878934
18499,4393.0475753339515
18500,7231.316557430762
18501,6887.055027656445
18502,5816.85902270358
18503,3762.3925852602906
18504,5745.598594682421
18505,5934.223740836987
18506,5351.790591884571
18507,6106.806410240281
18508,5544.574930719789
18509,5115.914197950229
18510,5243.1987873445805
18511,4906.74928369469
18512,7501.728411846716
18513,7789.7105442507545
18514,5234.3901097590815
18515,6421.810039202771
18516,3658.5151303962766
18517,7153.399267886834
18518,6998.0221831319195
18519,6390.5659017718535
18520,4922.705505958083
18521,8294.02761195326
18522,6640.312716383344
18523,6652.036262160824
18524,6959.064490129372
18525,5684.39015292777
18526,5667.897346671446
18527,4334.098198560764
18528,4387.55238592467
18529,4260.555070833081
18530,4459.58052731079
18531,5786.782914059634
18532,7142.663392046217
18533,6874.06451637588
18534,6432.68308932143
18535,6401.096815955853
18536,3357.7069475973967
18537,5945.43562055298
18538,7175.3771737348525
18539,6005.493059397486
18540,8010.573565654038
18541,4971.754807282505
18542,6484.395554828032
18543,5705.659441983304
18544,7296.597251840971
18545,5750.70757263722
18546,6342.543655636841
18547,5456.050913382869
18548,6164.430052571914
18549,7921.369700371615
18550,5451.434004941413
18551,4836.082365517037
18552,6653.288967887726
18553,5679.799422367225
18554,6405.950794712886
18555,8149.684184173184
18556,6027.379581515568
18557,7559.025111975274
18558,6545.445139109076
18559,6206.956251261601
18560,4059.2844377612128
18561,6384.169140359066
18562,6304.067272241198
18563,5853.397312211247
18564,7509.454805198555
18565,8038.041456353287
18566,6139.968808199901
18567,7990.314078075697
18568,3494.9457226998584
18569,5874.478021743662
18570,5956.750534821561
18571,6475.498607830667
18572,5728.6358230047
18573,5099.510926659653
18574,7737.028249874864
18575,7323.654634755099
